stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
STOP_24069,,Sn Antonio Abad - Hernández Dávalos,,19.40619126,-99.13629055,,,0,,0,
STOP_24070,,Sn Antonio Abad - Toribio Medina,,19.4047442,-99.13651586,,,0,,0,
STOP_24071,,Calzada De Tlalpan - Segovia,,19.40034221,-99.13724542,,,0,,0,
STOP_24073,,Calzada De Tlalpan - Cádiz,,19.39865221,-99.13749218,,,0,,0,
STOP_24074,,Calzada De Tlalpan - Metro Xola,,19.39488762,-99.13763165,,,0,,0,
STOP_24075,,Calzada De Tlalpan - Unión Postal,,19.39109257,-99.13862944,,,0,,0,
STOP_24077,,Avenida Paseo De La Reforma - Monte Altai,,19.42505254,-99.20889258,,,0,,0,
STOP_24078,,Calzada De Tlalpan -  Ahorro Postal,,19.38853213,-99.13900495,,,0,,0,
STOP_24084,,Avenida Paseo De La Reforma - Explanada I,,19.4245871,-99.21050191,,,0,,0,
STOP_24086,,Avenida Paseo De La Reforma - Montes Himalaya,,19.42412167,-99.2125833,,,0,,0,
STOP_24089,,Avenida Paseo De La Reforma - Monte Everest,,19.4236967,-99.214257,,,0,,0,
STOP_24091,,Avenida Paseo De La Reforma - Avenida Monte Blanco,,19.42331221,-99.21623111,,,0,,0,
STOP_24096,,Avenida Paseo De La Reforma - Prado Sur,,19.42063086,-99.21797991,,,0,,0,
STOP_24100,,Calzada De Tlalpan - Clínica 10 ,,19.38587045,-99.13942337,,,0,,0,
STOP_24103,,Avenida Paseo De La Reforma - Monte Líbano,,19.41802029,-99.21845198,,,0,,0,
STOP_24117,,Calzada De Tlalpan - Ramos Millán,,19.383148,-99.13987398,,,0,,0,
STOP_24125,,Avenida Paseo De La Reforma - Explanada II,,19.41583467,-99.21914935,,,0,,0,
STOP_24139,,Calzada De Tlalpan - Cumbres De Maltrata,,19.37754101,-99.1407001,,,0,,0,
STOP_24142,,Calzada De Tlalpan - San Simón,,19.37304719,-99.14126873,,,0,,0,
STOP_24146,,Avenida Paseo De La Reforma - Sierra Tarahumara,,19.4135883,-99.22003984,,,0,,0,
STOP_24147,,Calzada De Tlalpan - Santa Cruz,,19.37036501,-99.14169788,,,0,,0,
STOP_24150,,Avenida Camino Real a Toluca - 15 de Noviembre,,19.38974658,-99.2038393,,,0,,0,
STOP_24151,,Avenida Paseo De La Reforma - Montañas Rocallosas,,19.4119288,-99.22119856,,,0,,0,
STOP_24152,,Calzada De Tlalpan - Emiliano Zapata,,19.36394784,-99.14227724,,,0,,0,
STOP_24156,,Calzada De Tlalpan - Pirineos,,19.36194369,-99.14311409,,,0,,0,
STOP_24161,,Avenida Paseo De La Reforma - Montes Auvernia,,19.40734486,-99.22381639,,,0,,0,
STOP_24170,,Calzada De Tlalpan - Popocatepetl,,19.35984841,-99.14347887,,,0,,0,
STOP_24174,,Avenida Paseo De La Reforma - Sierra Ixtlán,,19.40680854,-99.22624111,,,0,,0,
STOP_24212,,Calzada De Tlalpan -  20 De Agosto,,19.35282347,-99.14532423,,,0,,0,
STOP_24223,,Calzada De Tlalpan - Mártires Irlandeses,,19.34927039,-99.14571047,,,0,,0,
STOP_24228,,General Mariano Escobedo - Laguna de Mayran,,19.44145319,-99.18323994,,,0,,0,
STOP_24231,,Avenida Camino Real a Toluca - Alemanes,,19.38956441,-99.2105341,,,0,,0,
STOP_24240,,Calzada De Tlalpan - Parque San Andrés,,19.34626388,-99.14497018,,,0,,0,
STOP_24244,,Avenida Camino Real a Toluca - Italianos,,19.38890659,-99.21206832,,,0,,0,
STOP_24253,,Avenida Camino Real a Toluca - Chinameca,,19.388269,-99.21390295,,,0,,0,
STOP_24260,,Avenida Camino Real a Toluca - Bodega Aurrera,,19.3867813,-99.22267914,,,0,,0,
STOP_24269,,Avenida Paseo De La Reforma - Sierra Ixtlán,,19.40642401,-99.22673464,,,0,,0,
STOP_24273,,Avenida Paseo De La Reforma - Montes Auvernia,,19.40690973,-99.22366619,,,0,,0,
STOP_24275,,Avenida Paseo De La Reforma - Montañas Rocallosas,,19.41140262,-99.22096252,,,0,,0,
STOP_24279,,Avenida Paseo De La Reforma - Sierra Tarahumara,,19.41301153,-99.21978235,,,0,,0,
STOP_24288,,Francisco Villa - Secundaria No. 160,,19.55095401,-99.14079666,,,0,,0,
STOP_24289,,Avenida Camino Real a Toluca - Raúl Zarate,,19.38602226,-99.22457814,,,0,,0,
STOP_24290,,Avenida Paseo De La Reforma - Sierra Bacatete,,19.41501505,-99.21893477,,,0,,0,
STOP_24291,,Calzada De Tlalpan - Candelaria,,19.34122254,-99.14376855,,,0,,0,
STOP_24293,,Avenida Paseo De La Reforma - Monte Líbano,,19.41789887,-99.21805501,,,0,,0,
STOP_24295,,Avenida Paseo De La Reforma - Prado Sur,,19.42009458,-99.21754003,,,0,,0,
STOP_24296,,Calzada De Tlalpan - Avenida De Las Rosas,,19.33915737,-99.14314628,,,0,,0,
STOP_24297,,Avenida Paseo De La Reforma - Montes Urales,,19.422695,-99.21634912,,,0,,0,
STOP_24300,,Calzada De Tlalpan -  Jacarandas,,19.33724403,-99.142524,,,0,,0,
STOP_24327,,Avenida Paseo De La Reforma - Montes Urales,,19.42427344,-99.2102015,,,0,,0,
STOP_24334,,Avenida Paseo De La Reforma - Anillo Periférico,,19.42719757,-99.20407534,,,0,,0,
STOP_24344,,Calzada De Tlalpan - Llantén,,19.33159497,-99.14083958,,,0,,0,
STOP_24346,,Calzada De Tlalpan - Museo,,19.32688728,-99.13933754,,,0,,0,
STOP_24353,,Calzada De Tlalpan - Nezahualpilli,,19.32377911,-99.13835049,,,0,,0,
STOP_24361,,Calzada De Tlalpan - Benito Juárez,,19.32157197,-99.13793206,,,0,,0,
STOP_24368,,Calzada De Tlalpan - Cáliz,,19.31838271,-99.1390264,,,0,,0,
STOP_24377,,Calzada De Tlalpan - Textitlán,,19.31299626,-99.14066792,,,0,,0,
STOP_24383,,Avenida Vasco de Quiroga - Progreso,,19.38211568,-99.23937321,,,0,,0,
STOP_24384,,Calzada De Tlalpan - Esfuerzo,,19.31095098,-99.14138675,,,0,,0,
STOP_24394,,Calzada De Tlalpan - Plazuela Benito Juárez,,19.30878417,-99.14226651,,,0,,0,
STOP_24400,,Calzada De Tlalpan - Vergel,,19.30751849,-99.14311409,,,0,,0,
STOP_24405,,Avenida Vasco de Quiroga -Corregidora,,19.3819335,-99.23977017,,,0,,0,
STOP_24409,,Calzada De Tlalpan -Tlalmanalco,,19.30548327,-99.14459467,,,0,,0,
STOP_24422,,Calzada De Tlalpan - San Alejandro,,19.30316451,-99.14632201,,,0,,0,
STOP_24426,,Eje 1 Ote Vidal Alcocer - San Antonio Tomatlán,,19.43557504,-99.12407041,,,0,,0,
STOP_24430,,Avenida Vasco de Quiroga -Hidalgo,,19.3816906,-99.24028516,,,0,,0,
STOP_24433,,Calzada México - Xochimilco - Calzada De Tlalpan,,19.29735226,-99.1517508,,,0,,0,
STOP_24439,,Calzada México - Xochimilco - Camino Real,,19.29432454,-99.15311337,,,0,,0,
STOP_24440,,Calzada México - Xochimilco - Escuela Enfermería UNAM,,19.29208663,-99.15107489,,,0,,0,
STOP_24442,,Calzada México - Xochimilco - Xomalli,,19.29086133,-99.14955139,,,0,,0,
STOP_24446,,Anillo de Circunvalación - República de Guatemala/Miguel Negrete,,19.43389554,-99.12436008,,,0,,0,
STOP_24448,,Calzada México - Xochimilco - Forestal,,19.28916008,-99.14693356,,,0,,0,
STOP_24449,,Avenida Vasco de Quiroga - Magnolia,,19.38092142,-99.24177647,,,0,,0,
STOP_24455,,Calzada México - Xochimilco - Kioto,,19.28677019,-99.14485216,,,0,,0,
STOP_24457,,Avenida Vasco de Quiroga - Porfirio Díaz,,19.3806684,-99.24232364,,,0,,0,
STOP_24458,,Calzada México - Xochimilco - Santa Cruz,,19.28436002,-99.14204121,,,0,,0,
STOP_24461,,Calzada México - Xochimilco - Periférico,,19.28258781,-99.13984179,,,0,,0,
STOP_24463,,Eje 5 Norte Avenida Deportivo Reynosa - U. H. Xochinahuac,,19.50591665,-99.19084668,,,0,,0,
STOP_24468,,16 De Septiembre - Paseo De La Virgen,,19.28099787,-99.13796425,,,0,,0,
STOP_24471,,16 De Septiembre - Niños Héroes,,19.27927626,-99.13534641,,,0,,0,
STOP_24472,,16 De Septiembre - Aldama,,19.27610643,-99.13301826,,,0,,0,
STOP_24474,,Avenida Vasco de Quiroga - Porfirio Díaz,,19.38034453,-99.24308538,,,0,,0,
STOP_24475,,16 De Septiembre - Hidalgo,,19.27264283,-99.13190246,,,0,,0,
STOP_24476,,Acueducto - La Noria,,19.26909814,-99.12851214,,,0,,0,
STOP_24477,,Avenida Vasco de Quiroga - Glorieta,,19.37898832,-99.24873948,,,0,,0,
STOP_24482,,San Francisco ,,19.35771262,-98.98919821,,,0,,0,
STOP_24487,,mejoramiento ambiental ,,19.35690283,-98.98537874,,,0,,0,
STOP_24490,,Avenida Vasco de Quiroga - Isaac Costero,,19.3771969,-99.25310612,,,0,,0,
STOP_24495,,Acueducto - Frente Cetis 49,,19.26216045,-99.12768602,,,0,,0,
STOP_24496,,de las flores ,,19.35564765,-98.98005724,,,0,,0,
STOP_24498,,Acueducto - Unidad Habitacional El Encanto,,19.26542171,-99.12779331,,,0,,0,
STOP_24499,,libertad,,19.3532385,-98.97460699,,,0,,0,
STOP_24500,,Acueducto - Camino Viejo A Santiago,,19.26034749,-99.12548661,,,0,,0,
STOP_24502,,cuauhtemoc y emiliano zapata,,19.35402806,-98.96701097,,,0,,0,
STOP_24503,,Acueducto - Carretera San Pablo - Topilejo,,19.25922324,-99.12403822,,,0,,0,
STOP_24505,,carr. mexico-texcococ,,19.35493908,-98.96340609,,,0,,0,
STOP_24510,,Carretera San Pablo - Topilejo - Jacarandas,,19.25687343,-99.1228044,,,0,,0,
STOP_24513,,av. puebla y hombres ilustres ,,19.35844142,-98.96887779,,,0,,0,
STOP_24517,,Carretera San Pablo - Topilejo - Avenida Xochimilco,,19.25625559,-99.12252545,,,0,,0,
STOP_24523,,Carretera San Pablo - Topilejo - Unidad Habitacional Rinconada San Pablo ,,19.25423999,-99.1214633,,,0,,0,
STOP_24528,,Avenida Camino a  Santa Fe - Palmilla,,19.3843726,-99.22966361,,,0,,0,
STOP_24530,,Carretera San Pablo - Topilejo - Constitución,,19.25174831,-99.12017584,,,0,,0,
STOP_24532,,lazaro zardenas ,,19.35953462,-98.9741993,,,0,,0,
STOP_24544,,metro los reyes ,,19.35890705,-98.97945642,,,0,,0,
STOP_24550,,Avenida Camino a Santa Fe - Frente al #133,,19.38490899,-99.22791481,,,0,,0,
STOP_24551,,Anillo circunvalación - Manzanares,,19.42980799,-99.12499309,,,0,,0,
STOP_24581,,Anillo Circunvalación - General Anaya,,19.42823971,-99.12528276,,,0,,0,
STOP_24586,,Eje 5 Norte Avenidad Deportivo Reynosa - UAM,,19.50461206,-99.18751001,,,0,,0,
STOP_24594,,Eje 5 Norte Avenida Deportivo Reynosa - San Pablo Xalpa,,19.50392436,-99.18361545,,,0,,0,
STOP_24599,,Anillo de circunvalación - Santo Tomás,,19.4243038,-99.12579775,,,0,,0,
STOP_24606,,Granjas - Metro Ferreria,,19.49087781,-99.17369127,,,0,,0,
STOP_24607,,Avenida Camino a Santa Fe - Chacubo,,19.38385644,-99.23162699,,,0,,0,
STOP_24608,,Granjas - Vocacional 8,,19.4875098,-99.17408824,,,0,,0,
STOP_24612,,Granjas - Santo Tómas,,19.48428333,-99.17454958,,,0,,0,
STOP_24620,,Anillo circunvalación - Fray Servando Teresa de Mier,,19.42276583,-99.12608743,,,0,,0,
STOP_24631,,Avenida del canal - Callejón del Canal,,19.4217034,-99.12660241,,,0,,0,
STOP_24632,,Avenida Vasco de Quiroga - Diego de Ordaz,,19.38340101,-99.23499584,,,0,,0,
STOP_24636,,Calzada de la Viga - Lorenzo Boturini,,19.41734235,-99.12760019,,,0,,0,
STOP_24638,,Avenida Vasco de Quiroga - Polvoras,,19.38279377,-99.23736691,,,0,,0,
STOP_24653,,Granjas - Acalotenco,,19.48131978,-99.17482853,,,0,,0,
STOP_24659,,Avenida Centenario - Teotihuacan ,,19.35473663,-99.24158335,,,0,,0,
STOP_24667,,Avenida Centenario - Mixteca ,,19.35495933,-99.24104691,,,0,,0,
STOP_24690,,Terminal Colonia Miguel de la Madrid ,Cerrada Campeche - Campeche,19.33897515,-98.9993906,,,0,,0,
STOP_24695,,Granjas - Salomón,,19.47720308,-99.17525768,,,0,,0,
STOP_24697,,Avenida Centenario - Camino Punta Cehuayo ,,19.35597157,-99.23939466,,,0,,0,
STOP_24702,,Avenida Centenario - Charruas ,,19.35605255,-99.23728108,,,0,,0,
STOP_24708,,Avenida Centenario - Belen de las Flores ,,19.35690283,-99.23587561,,,0,,0,
STOP_24709,,Calzada de la Viga - Avenida del Taller,,19.41341628,-99.12817955,,,0,,0,
STOP_24712,,Granjas - Rabaul,,19.47531159,-99.17549372,,,0,,0,
STOP_24714,,Avenida Centenario - Andador Queretaro ( La Corona ) ,,19.35753042,-99.23470616,,,0,,0,
STOP_24720,,Granjas - Aquiles Elorduy,,19.47293455,-99.17583704,,,0,,0,
STOP_24723,,Oaxaca  - Campeche,,19.33874231,-98.9999485,,,0,,0,
STOP_24737,,Campeche  - Oaxaca,,19.33884354,-98.99980903,,,0,,0,
STOP_24747,,Oaxaca - San Lorenzo,,19.33963317,-99.00137544,,,0,,0,
STOP_24754,,Oaxaca - Avellano,,19.34037218,-99.00142908,,,0,,0,
STOP_24756,,Avenida Vasco de Quiroga - Matamoros,,19.38122505,-99.24115419,,,0,,0,
STOP_24765,,Avenida Centenario - Angel Reyes ,,19.35813775,-99.2338264,,,0,,0,
STOP_24767,,Granjas - Salónica,,19.47132623,-99.17599797,,,0,,0,
STOP_24771,,Avenida Centenario - Principal ,,19.35940303,-99.23110127,,,0,,0,
STOP_24773,,Oaxaca - Caputitla,,19.34125291,-99.00201917,,,0,,0,
STOP_24779,,Avenida Centenario - Frente a U. H. La Pera  ,,19.35977756,-99.2293632,,,0,,0,
STOP_24780,,Oaxaca   - Tlaola,,19.34257906,-99.00182605,,,0,,0,
STOP_24783,,Avenida Centenario - Jose Galvez Moya ( U.H. Centenario ) ,,19.36017232,-99.22839761,,,0,,0,
STOP_24794,,Tlacuitlapa - Zaragoza,,19.34440124,-99.00269508,,,0,,0,
STOP_24795,,Avenida Vasco de Quiroga - Camino Verde,,19.37904905,-99.24697995,,,0,,0,
STOP_24804,,Tlahuitla - Tlacuitlapa,,19.34449235,-99.00196552,,,0,,0,
STOP_24805,,Avenida Centenario - 5 de Mayo ,,19.36170076,-99.2255652,,,0,,0,
STOP_24809,,Zaragoza - Emiliano Zapata,,19.34471506,-99.00513053,,,0,,0,
STOP_24812,,Avenida 5 de Mayo - Calle 6 ,,19.35974719,-99.2234087,,,0,,0,
STOP_24815,,Emiliano Zapata - Francisco I. Madero,,19.34576786,-99.00514126,,,0,,0,
STOP_24823,,Francisco I. Madero - Parotas,,19.3460513,-99.00573134,,,0,,0,
STOP_24827,,Parotas   - Sinaloa,,19.34671942,-99.00587082,,,0,,0,
STOP_24829,,Parotas   - Acoxoloapan,,19.34876425,-99.0056777,,,0,,0,
STOP_24832,,Cuauhtémoc - Eje 6 Sur Avenida De Las Torres,,19.34944248,-99.00529146,,,0,,0,
STOP_24840,,Avenida 5 de Mayo - Frente Unidad Habitacional Tarango ,,19.36178174,-99.21366692,,,0,,0,
STOP_24851,,Avenida Vasco de Quiroga -Manuel Sandoval,,19.37598236,-99.25556302,,,0,,0,
STOP_24864,,Avenida Vasco de Quiroga - Guillermo Haro,,19.37479818,-99.25765514,,,0,,0,
STOP_24897,,Avenida Vasco de Quiroga - Colonia Madrazo,,19.37844179,-99.24967289,,,0,,0,
STOP_24927,,Avenida 5 de Mayo - Avenida Luz y Fuerza ,,19.3653649,-99.20658588,,,0,,0,
STOP_24937,,Avenida 5 de Mayo - Iztapalapa ,,19.36524344,-99.2021656,,,0,,0,
STOP_24940,,Avenida 5 de Mayo - Tacuba ,,19.36506125,-99.19881821,,,0,,0,
STOP_24941,,Avenida 5 de Mayo - General Anaya ,,19.36491954,-99.19731617,,,0,,0,
STOP_24944,,Avenida 5 de Mayo - Avenida Lomas de Plateros ,,19.36479808,-99.1957283,,,0,,0,
STOP_24946,,Calzada de la Viga - Chabacano,,19.40894369,-99.12764311,,,0,,0,
STOP_24955,,Calzada Chabacano - José Sotero,,19.40870083,-99.13135529,,,0,,0,
STOP_24962,,Avenida Chabacano - José Antonio Torres,,19.40847821,-99.13342595,,,0,,0,
STOP_24981,,Calzada de Tlalpan - Metro Chabacano,,19.40897405,-99.13542151,,,0,,0,
STOP_24999,,Juan A. Mateos - Vicente Berinstain,,19.41017822,-99.13381219,,,0,,0,
STOP_25003,,Avenida Vasco de Quiroga - Palacio de Hierro,,19.36395796,-99.27180648,,,0,,0,
STOP_25006,,Juan A. Mateos - Topacio,,19.41006691,-99.12981033,,,0,,0,
STOP_25103,,Barranca del Muerto - Periferico ,,19.36349235,-99.19166207,,,0,,0,
STOP_25111,,Barranca del Muerto - Revolucion ,,19.36286479,-99.18937683,,,0,,0,
STOP_25123,,Calzada De Tlalpan - Ciudad Jardín ,,19.33538128,-99.1419661,,,0,,0,
STOP_25124,,Octavio Sentéis - Naranjo,,19.35023206,-99.01169658,,,0,,0,
STOP_25129,,Octavio Sentéis - Calle 6,,19.34954371,-99.01173949,,,0,,0,
STOP_25130,,Avenida Revolucion - Jose Maria Velazco ,,19.36460576,-99.18874383,,,0,,0,
STOP_25134,,Avenida Revolucion - Diego Becerra ,,19.36668074,-99.18856144,,,0,,0,
STOP_25138,,Eje 1 Andrés Molina - Eje 3 Av Morelos,,19.40963179,-99.12746072,,,0,,0,
STOP_25140,,Avenida Vasco de Quiroga - Sanborns,,19.36314821,-99.27407026,,,0,,0,
STOP_25141,,Avenida Revolucion - Andres de la Concha ,,19.36868483,-99.18833613,,,0,,0,
STOP_25142,,Calzada De Tlalpan - Apatlaco ,,19.29696747,-99.1531992,,,0,,0,
STOP_25144,,Avenida Revolucion - Los Juarez ,,19.3709217,-99.1881001,,,0,,0,
STOP_25145,,Octavio Sentéis - Aldama,,19.34911855,-99.01166439,,,0,,0,
STOP_25146,,Octavio Sentéis - Retama,,19.34873388,-99.01154637,,,0,,0,
STOP_25169,,Octavio Sentéis - Sauces,,19.34818725,-99.01144981,,,0,,0,
STOP_25172,,primavera - estrellita (avisadero) ,,19.33719341,-98.99056077,,,0,,0,
STOP_25178,,Estrellita  - Vicente Guerrero,,19.33735538,-98.99116158,,,0,,0,
STOP_25180,,Cañada - Alcanfor,,19.34761024,-99.01125669,,,0,,0,
STOP_25188,,Cañada - Cedro,,19.34699274,-99.01124597,,,0,,0,
STOP_25190,,Cañada - Gladiolas,,19.34656758,-99.01136398,,,0,,0,
STOP_25191,,Cañada - Primavera,,19.34610192,-99.01153564,,,0,,0,
STOP_25200,,vicente guerrero - cda. capulin,,19.33890428,-98.99077535,,,0,,0,
STOP_25210,,Avenida Carlos Hank González - Jacarandas,,19.34560589,-99.01168585,,,0,,0,
STOP_25221,,Anillo de circunvalación - Ramón Corona,,19.42763264,-99.12537932,,,0,,0,
STOP_25233,,palmitas - sauce ,,19.3405949,-98.99357557,,,0,,0,
STOP_25242,,palmitas - revolución ,,19.34129341,-98.994627,,,0,,0,
STOP_25247,,Anillo de Circunvalación - Zavala,,19.42915033,-99.12505746,,,0,,0,
STOP_25251,,Avenida Carlos Hank González - Jarrito,,19.34522121,-99.01088119,,,0,,0,
STOP_25259,,Avenida  Revolución - 20 De Noviembre,,19.3428119,-98.99569988,,,0,,0,
STOP_25261,,Anillo de circunvalación - Corregidora,,19.43079953,-99.12478924,,,0,,0,
STOP_25262,,Avenida Carlos Hank González - Cerrada De La Cañada,,19.34489727,-99.0097332,,,0,,0,
STOP_25267,,Avenida Carlos Hank González - Temazcal,,19.3439457,-99.00921822,,,0,,0,
STOP_25270,,Avenida  Revolución - Cerrada Revolución,,19.34232598,-98.99478793,,,0,,0,
STOP_25276,,Avenida Carlos Hank González - Tulipán,,19.34283215,-99.00840282,,,0,,0,
STOP_25285,,avenida revolución - lazaro cardenas ,,19.34378373,-98.99628997,,,0,,0,
STOP_25288,,Terminal Girasol - Gladiolas(Ampliación Santiago,,19.34143513,-99.00745869,,,0,,0,
STOP_25310,,lazaro cardenas - avenida México,,19.3451706,-98.99617195,,,0,,0,
STOP_25313,,Granjas - Gta. Camarones,,19.46868613,-99.17623401,,,0,,0,
STOP_25344,,México - Bellota,,19.34551478,-98.99798512,,,0,,0,
STOP_25351,,México - eucaliptos ,,19.34583872,-98.9997983,,,0,,0,
STOP_25367,,Avenida México - Limas,,19.34588933,-99.0004313,,,0,,0,
STOP_25383,,Avenida México - Puebla,,19.34659794,-99.00124669,,,0,,0,
STOP_25398,,Avenida Vasco de Quiroga - González Camarena,,19.36612404,-99.26341653,,,0,,0,
STOP_25400,,Avenida México - Oaxaca,,19.34743815,-99.00231957,,,0,,0,
STOP_25418,,Avenida México - Congreso De La Unión,,19.34824798,-99.00299549,,,0,,0,
STOP_25420,,Avenida Carlos Hank González - Temazcal,,19.34374323,-99.00901437,,,0,,0,
STOP_25437,,Avenida Carlos Hank González - Cerrada De Cañada,,19.34480616,-99.009583,,,0,,0,
STOP_25438,,Eje 6 Sur Avenida De Las Torres - Santa Cruz,,19.35032317,-99.0073514,,,0,,0,
STOP_25476,,Avenida Carlos Hank González - Hacienda Corralejo,,19.34532244,-99.01068807,,,0,,0,
STOP_25486,,Mariano Escobedo - Mar Negro,,19.4554243,-99.18134093,,,0,,0,
STOP_25488,,Avenida Carlos Hank González - Jacarandas,,19.34554515,-99.011482,,,0,,0,
STOP_25493,,Cañada - Primavera,,19.34620315,-99.0114069,,,0,,0,
STOP_25507,,Cañada - Iturbide,,19.3467093,-99.01111722,,,0,,0,
STOP_25515,,Cañada - Cedro,,19.34735717,-99.01113868,,,0,,0,
STOP_25525,,Anillo de circunvalación - Emiliano Zapata,,19.4327826,-99.12451029,,,0,,0,
STOP_25526,,Cañada - Caoba,,19.34795442,-99.01114941,,,0,,0,
STOP_25538,,Cañada - Sauces,,19.34847069,-99.01137471,,,0,,0,
STOP_25539,,Octavio Sentéis - Retama,,19.34901732,-99.01147127,,,0,,0,
STOP_25542,,Octavio Sentéis - Aldama,,19.34951334,-99.01162148,,,0,,0,
STOP_25543,,Octavio Sentéis - Calle 8,,19.35008022,-99.01162148,,,0,,0,
STOP_25550,,Octavio Sentéis - Eje 6 Sur Avenida De Las Torres,,19.35065722,-99.01161075,,,0,,0,
STOP_25561,,Octavio Sentéis - Eje 8 Sur Calzada Ermita - Iztapalapa,,19.35315752,-99.01241541,,,0,,0,
STOP_25586,,Anillo de circunvalación - Alarcón,,19.4346847,-99.12423134,,,0,,0,
STOP_25634,,Avenida del Trabajo - Panaderos,,19.44684551,-99.12541151,,,0,,0,
STOP_25644,,Boleo - Cobre,,19.45408895,-99.12422061,,,0,,0,
STOP_25662,,16 de septiembre y maguey ,,19.34437087,-99.00023818,,,0,,0,
STOP_25666,,Avenida Santa Fe - Carlos Lazo,,19.36305711,-99.26535845,,,0,,0,
STOP_25670,,16 de septiembre - simón bolivar ,,19.34262968,-99.0005064,,,0,,0,
STOP_25675,,simón bolivar - 20 de noviembre,,19.34218426,-98.99872541,,,0,,0,
STOP_25677,,20 de noviembre - eje central ,,19.34197167,-98.99650455,,,0,,0,
STOP_25683,,Avenida José Serrano - Avenida Santa Fe ,,19.3622271,-99.26629186,,,0,,0,
STOP_25706,,Avenida Ferrocarril Hidalgo - Ote 91,,19.46264713,-99.12005782,,,0,,0,
STOP_25715,,Avenida José Serrano - Frente al Colegio Westhill,,19.35851228,-99.26509023,,,0,,0,
STOP_25725,,Avenida José Serrano - Tamaulipas ,,19.35632586,-99.26316977,,,0,,0,
STOP_25763,,Avenida Tamaulipas - Colegio Monte Verde,,19.35600194,-99.26492929,,,0,,0,
STOP_25778,,Avenida Tamaulipas - Tamaulipas,,19.3527931,-99.27225709,,,0,,0,
STOP_25788,,Avenida Tamaulipas - Avenida Arteaga y Salazar,,19.3522566,-99.27713871,,,0,,0,
STOP_25795,,Avenida Arteaga y Salazar - Frente al #1160,,19.3502928,-99.28299665,,,0,,0,
STOP_25815,,Avenida Arteaga y Salazar - Tinajas,,19.34992838,-99.28618312,,,0,,0,
STOP_25819,,Avenida Santiago y Salazar - El Cuartel,,19.34872376,-99.28852201,,,0,,0,
STOP_25830,,Avenida 16 de Septiembre - Secundaria #211,,19.34747864,-99.30082798,,,0,,0,
STOP_25840,,Avenida 16 de Septiembre - Mariano Escobedo,,19.34778233,-99.30211544,,,0,,0,
STOP_25845,,Avenida 16 de Septiembre - Avenida Veracruz,,19.3488756,-99.30362821,,,0,,0,
STOP_25854,,Avenida Veracruz - Carretera México - Toluca,,19.35036366,-99.30169702,,,0,,0,
STOP_25865,,Avenida Veracruz - Avenida Castorena,,19.35473663,-99.29770589,,,0,,0,
STOP_25867,,Autopista México - Cuernavaca ,,19.27258207,-99.16405678,,,0,,0,
STOP_25868,,Camino A Las Minas - Tejocote,,19.34184007,-99.02001143,,,0,,0,
STOP_25869,,Camino A San Pedro Mártir - 2da. Puerta Fovissste ,,19.27499241,-99.16314483,,,0,,0,
STOP_25871,,Camino A Las Minas - Guanábana,,19.34033169,-99.019593,,,0,,0,
STOP_25873,,Camino A San Pedro Mártir - Cedral ,,19.27160982,-99.15957212,,,0,,0,
STOP_25877,,Camino A Las Minas - Chabacano,,19.33832724,-99.01927114,,,0,,0,
STOP_25882,,Camino A Las Minas - Benito Juárez,,19.33683908,-99.01892781,,,0,,0,
STOP_25884,,Camino A Las Minas - Violeta,,19.33552301,-99.0184772,,,0,,0,
STOP_25891,,Camino A Las Minas - Azahares,,19.33474348,-99.01824117,,,0,,0,
STOP_25894,,Cedral - Emiliano Zapata ,,19.26492544,-99.16329503,,,0,,0,
STOP_25895,,Camino A Las Minas - Santa Cruz,,19.33405507,-99.01802659,,,0,,0,
STOP_25898,,Camino A Las Minas - Colonia Palmas calle Las Margaritas,,19.33354888,-99.01790857,,,0,,0,
STOP_25904,,Avenida 16 de Septiembre - Tlaloc,,19.34716483,-99.29825306,,,0,,0,
STOP_25905,,Cedral - David Fragoso ,,19.26565465,-99.16125655,,,0,,0,
STOP_25907,,Cedral - Bugambilia ,,19.2668295,-99.16078448,,,0,,0,
STOP_25909,,Cedral - Agapando ,,19.26821702,-99.16039824,,,0,,0,
STOP_25914,,Cedral - Avenida De Paraiso ,,19.2698476,-99.15984035,,,0,,0,
STOP_25918,,Cedral - Azalea ,,19.27074896,-99.15959358,,,0,,0,
STOP_25921,,Cedral - Gardenias ,,19.27148828,-99.15937901,,,0,,0,
STOP_25924,,Camino A San Pedro Mártir - Unidad Fovissste ,,19.27411132,-99.16176081,,,0,,0,
STOP_25926,,Avenida Veracruz - Puente Contadero,,19.35210476,-99.30108547,,,0,,0,
STOP_25930,,Camino A San Pedro Mártir - Melchor Ocampo ,,19.27549878,-99.16461468,,,0,,0,
STOP_25931,,Avenida Veracruz - José María Castorena,,19.35334984,-99.30054903,,,0,,0,
STOP_25932,,Viaducto Tlalpan - San Fernando ,,19.28638538,-99.1569972,,,0,,0,
STOP_25934,,Camino A Las Minas - Santa Cruz,,19.33403482,-99.01790857,,,0,,0,
STOP_25935,,Camino A Las Minas - Azahares,,19.33476373,-99.01811242,,,0,,0,
STOP_25936,,Camino A Las Minas - Granada,,19.3361203,-99.01852012,,,0,,0,
STOP_25937,,Camino A Las Minas - Benito Juárez,,19.3367176,-99.01878834,,,0,,0,
